"동별","구분별","항목","단위","2024. 1/4","2024. 2/4",
"반포4동","남자","고령자현황(동별)","","1438","1451",
"반포4동","여자","고령자현황(동별)","","1771","1794",
"반포4동","내국인","고령자현황(동별)","","3198","3232",
"반포4동","남자","고령자현황(동별)","","1433","1445",
"반포4동","여자","고령자현황(동별)","","1765","1787",
"반포4동","등록외국인","고령자현황(동별)","","11","13",
"반포4동","남자","고령자현황(동별)","","5","6",
"반포4동","여자","고령자현황(동별)","","6","7",
"방배본동","전체인구","고령자현황(동별)","","20472","20167",
"방배본동","남자","고령자현황(동별)","","9461","9333",
"방배본동","여자","고령자현황(동별)","","11011","10834",
"방배본동","65세이상 인구","고령자현황(동별)","","3362","3361",
"방배본동","남자","고령자현황(동별)","","1488","1492",
"방배본동","여자","고령자현황(동별)","","1874","1869",
"방배본동","내국인","고령자현황(동별)","","3354","3353",
"방배본동","남자","고령자현황(동별)","","1485","1489",
"방배본동","여자","고령자현황(동별)","","1869","1864",
"방배본동","등록외국인","고령자현황(동별)","","8","8",
"방배본동","남자","고령자현황(동별)","","3","3",
"방배본동","여자","고령자현황(동별)","","5","5",
"방배1동","전체인구","고령자현황(동별)","","16583","16583",
"방배1동","남자","고령자현황(동별)","","7722","7711",
"방배1동","여자","고령자현황(동별)","","8861","8872",
"방배1동","65세이상 인구","고령자현황(동별)","","3189","3232",
"방배1동","남자","고령자현황(동별)","","1435","1454",
"방배1동","여자","고령자현황(동별)","","1754","1778",
"방배1동","내국인","고령자현황(동별)","","3184","3226",
"방배1동","남자","고령자현황(동별)","","1433","1452",
"방배1동","여자","고령자현황(동별)","","1751","1774",
"방배1동","등록외국인","고령자현황(동별)","","5","6",
"방배1동","남자","고령자현황(동별)","","2","2",
"방배1동","여자","고령자현황(동별)","","3","4",
"방배2동","전체인구","고령자현황(동별)","","18156","18110",
"방배2동","남자","고령자현황(동별)","","8451","8414",
"방배2동","여자","고령자현황(동별)","","9705","9696",
"방배2동","65세이상 인구","고령자현황(동별)","","3698","3764",
"방배2동","남자","고령자현황(동별)","","1628","1650",
"방배2동","여자","고령자현황(동별)","","2070","2114",
"방배2동","내국인","고령자현황(동별)","","3694","3760",
"방배2동","남자","고령자현황(동별)","","1624","1646",
"방배2동","여자","고령자현황(동별)","","2070","2114",
"방배2동","등록외국인","고령자현황(동별)","","4","4",
"방배2동","남자","고령자현황(동별)","","4","4",
"방배2동","여자","고령자현황(동별)","","-","-",
"방배3동","전체인구","고령자현황(동별)","","15941","15985",
"방배3동","남자","고령자현황(동별)","","7573","7603",
"방배3동","여자","고령자현황(동별)","","8368","8382",
"방배3동","65세이상 인구","고령자현황(동별)","","3161","3162",
"방배3동","남자","고령자현황(동별)","","1511","1508",
"방배3동","여자","고령자현황(동별)","","1650","1654",
"방배3동","내국인","고령자현황(동별)","","3155","3156",
"방배3동","남자","고령자현황(동별)","","1509","1506",
"방배3동","여자","고령자현황(동별)","","1646","1650",
"방배3동","등록외국인","고령자현황(동별)","","6","6",
"방배3동","남자","고령자현황(동별)","","2","2",
"방배3동","여자","고령자현황(동별)","","4","4",
"방배4동","전체인구","고령자현황(동별)","","23013","22960",
"방배4동","남자","고령자현황(동별)","","10418","10402",
"방배4동","여자","고령자현황(동별)","","12595","12558",
"방배4동","65세이상 인구","고령자현황(동별)","","3788","3824",
"방배4동","남자","고령자현황(동별)","","1687","1705",
"방배4동","여자","고령자현황(동별)","","2101","2119",
"방배4동","내국인","고령자현황(동별)","","3779","3815",
"방배4동","남자","고령자현황(동별)","","1683","1702",
"방배4동","여자","고령자현황(동별)","","2096","2113",
"방배4동","등록외국인","고령자현황(동별)","","9","9",
"방배4동","남자","고령자현황(동별)","","4","3",
"방배4동","여자","고령자현황(동별)","","5","6",
"양재1동","전체인구","고령자현황(동별)","","42020","41849",
"양재1동","남자","고령자현황(동별)","","19910","19826",
"양재1동","여자","고령자현황(동별)","","22110","22023",
"양재1동","65세이상 인구","고령자현황(동별)","","7826","7908",
"양재1동","남자","고령자현황(동별)","","3370","3404",
"양재1동","여자","고령자현황(동별)","","4456","4504",
"양재1동","내국인","고령자현황(동별)","","7809","7891",
"양재1동","남자","고령자현황(동별)","","3359","3393",
"양재1동","여자","고령자현황(동별)","","4450","4498",
"양재1동","등록외국인","고령자현황(동별)","","17","17",
"양재1동","남자","고령자현황(동별)","","11","11",
"양재1동","여자","고령자현황(동별)","","6","6",
"양재2동","전체인구","고령자현황(동별)","","21458","21450",
"양재2동","남자","고령자현황(동별)","","10686","10680",
"양재2동","여자","고령자현황(동별)","","10772","10770",
"양재2동","65세이상 인구","고령자현황(동별)","","3302","3321",
"양재2동","남자","고령자현황(동별)","","1472","1479",
"양재2동","여자","고령자현황(동별)","","1830","1842",
"양재2동","내국인","고령자현황(동별)","","3287","3307",
"양재2동","남자","고령자현황(동별)","","1466","1473",
"양재2동","여자","고령자현황(동별)","","1821","1834",
"양재2동","등록외국인","고령자현황(동별)","","15","14",
"양재2동","남자","고령자현황(동별)","","6","6",
"양재2동","여자","고령자현황(동별)","","9","8",
"내곡동","전체인구","고령자현황(동별)","","17171","17052",
"내곡동","남자","고령자현황(동별)","","8304","8218",
"내곡동","여자","고령자현황(동별)","","8867","8834",
"내곡동","65세이상 인구","고령자현황(동별)","","3573","3593",
"내곡동","남자","고령자현황(동별)","","1648","1652",
"내곡동","여자","고령자현황(동별)","","1925","1941",
"내곡동","내국인","고령자현황(동별)","","3571","3591",
"내곡동","남자","고령자현황(동별)","","1647","1651",
"내곡동","여자","고령자현황(동별)","","1924","1940",
"내곡동","등록외국인","고령자현황(동별)","","2","2",
"내곡동","남자","고령자현황(동별)","","1","1",
"내곡동","여자","고령자현황(동별)","","1","1",
"강남구","전체인구","고령자현황(동별)","","559720","562136",
"강남구","남자","고령자현황(동별)","","267549","268628",
"강남구","여자","고령자현황(동별)","","292171","293508",
"강남구","65세이상 인구","고령자현황(동별)","","88662","89719",
"강남구","남자","고령자현황(동별)","","39843","40300",
"강남구","여자","고령자현황(동별)","","48819","49419",
"강남구","내국인","고령자현황(동별)","","88480","89534",
"강남구","남자","고령자현황(동별)","","39751","40206",
"강남구","여자","고령자현황(동별)","","48729","49328",
"강남구","등록외국인","고령자현황(동별)","","182","185",
"강남구","남자","고령자현황(동별)","","92","94",
"강남구","여자","고령자현황(동별)","","90","91",
"신사동","전체인구","고령자현황(동별)","","15653","15592",
"신사동","남자","고령자현황(동별)","","7312","7283",
"신사동","여자","고령자현황(동별)","","8341","8309",
"신사동","65세이상 인구","고령자현황(동별)","","3185","3189",
"신사동","남자","고령자현황(동별)","","1430","1426",
"신사동","여자","고령자현황(동별)","","1755","1763",
"신사동","내국인","고령자현황(동별)","","3174","3178",
"신사동","남자","고령자현황(동별)","","1424","1420",
"신사동","여자","고령자현황(동별)","","1750","1758",
"신사동","등록외국인","고령자현황(동별)","","11","11",
"신사동","남자","고령자현황(동별)","","6","6",
"신사동","여자","고령자현황(동별)","","5","5",
"개포3동","전체인구","고령자현황(동별)","","16836","16788",
"개포3동","남자","고령자현황(동별)","","8154","8102",
"개포3동","여자","고령자현황(동별)","","8682","8686",
"개포3동","65세이상 인구","고령자현황(동별)","","3704","3726",
"개포3동","남자","고령자현황(동별)","","1449","1448",
"개포3동","여자","고령자현황(동별)","","2255","2278",
"개포3동","내국인","고령자현황(동별)","","3701","3723",
"개포3동","남자","고령자현황(동별)","","1448","1447",
"개포3동","여자","고령자현황(동별)","","2253","2276",
"개포3동","등록외국인","고령자현황(동별)","","3","3",
"개포3동","남자","고령자현황(동별)","","1","1",
"개포3동","여자","고령자현황(동별)","","2","2",
"논현1동","전체인구","고령자현황(동별)","","21616","21536",
"논현1동","남자","고령자현황(동별)","","10148","10136",
"논현1동","여자","고령자현황(동별)","","11468","11400",
"논현1동","65세이상 인구","고령자현황(동별)","","3088","3094",
"논현1동","남자","고령자현황(동별)","","1353","1356",
"논현1동","여자","고령자현황(동별)","","1735","1738",
"논현1동","내국인","고령자현황(동별)","","3078","3084",
"논현1동","남자","고령자현황(동별)","","1349","1352",
"논현1동","여자","고령자현황(동별)","","1729","1732",
"논현1동","등록외국인","고령자현황(동별)","","10","10",
"논현1동","남자","고령자현황(동별)","","4","4",
